ids	Logic_board_fail	IO_board_fail	System_State	Rework_Decision	Rework_Outcome	Rework_Cost 
52200	1	0	0	0	1	175
52201	1	1	0	1	0	300
52202	1	0	0	1	1	225
52203	1	0	0	1	1	225
52204	1	0	0	1	1	225
52205	1	0	0	1	1	225
52206	1	0	0	1	1	225
52207	0	0	1	1	0	300
52208	1	0	0	0	1	175
52209	1	0	0	0	1	175
52210	1	0	0	0	1	175
52211	1	1	0	1	0	300
52212	1	0	0	0	1	175
52213	1	0	0	0	1	175
52214	1	0	0	0	1	175
52215	1	1	0	1	0	300
52216	1	0	0	1	1	225
52217	0	0	1	0	0	300
52218	1	0	0	1	1	225
52219	1	0	0	0	1	175
52220	0	0	1	0	0	300
52221	1	0	0	1	1	225
52222	1	1	0	1	0	300
52223	0	0	1	0	0	300
52224	0	0	1	1	0	300
52225	1	0	0	1	1	225
52226	1	0	0	0	1	175
52227	1	0	0	1	1	225
52228	1	1	0	0	0	300
52229	1	1	0	0	0	300
52230	0	0	1	1	0	300
52231	1	0	0	0	1	175
52232	1	1	0	0	0	300
52233	1	1	0	0	0	300
52234	1	0	0	0	1	175
52235	1	0	0	1	1	225
52236	1	0	0	0	1	175
52237	1	0	0	0	1	175
52238	1	0	0	0	1	175
52239	1	0	0	0	1	175
52240	0	0	1	0	0	300
52241	1	0	0	1	1	225
52242	1	0	0	0	1	175
52243	1	0	0	0	1	175
52244	1	0	0	1	1	225
52245	1	1	0	0	0	300
52246	1	0	0	1	1	225
52247	1	0	0	0	1	175
52248	1	1	0	0	0	300
52249	0	0	1	0	0	300
52250	1	1	0	0	0	300
52251	1	0	0	0	1	175
52252	1	0	0	0	1	175
52253	1	0	0	1	1	225
52254	1	0	0	1	1	225
52255	1	0	0	0	1	175
52256	1	0	0	0	1	175
52257	1	0	0	1	1	225
52258	0	0	1	1	0	300
52259	1	0	0	0	1	175
52260	1	0	0	0	1	175
52261	1	1	0	0	0	300
52262	1	0	0	0	1	175
52263	0	0	1	0	0	300
52264	1	0	0	0	1	175
52265	0	0	1	0	0	300
52266	0	1	0	1	2	125
52267	1	0	0	1	1	225
52268	1	0	0	0	1	175
52269	1	0	0	1	1	225
52270	1	0	0	0	1	175
52271	1	0	0	0	1	175
52272	1	0	0	0	1	175
52273	1	0	0	1	1	225
52274	1	0	0	1	1	225
52275	1	0	0	1	1	225
52276	1	1	0	1	0	300
52277	1	0	0	0	1	175
52278	1	0	0	0	1	175
52279	0	1	0	0	2	200
52280	1	0	0	1	1	225
52281	1	0	0	1	1	225
52282	1	0	0	1	1	225
52283	1	0	0	0	1	175
52284	0	0	1	1	0	300
52285	1	0	0	1	1	225
52286	1	0	0	0	1	175
52287	0	0	1	0	0	300
52288	1	1	0	1	0	300
52289	1	0	0	1	1	225
52290	1	1	0	0	0	300
52291	1	0	0	1	1	225
52292	1	0	0	0	1	175
52293	1	0	0	0	1	175
52294	1	0	0	0	1	175
52295	1	0	0	0	1	175
52296	1	0	0	1	1	225
52297	1	0	0	0	1	175
52298	1	0	0	1	1	225
52299	1	0	0	1	1	225
52300	0	0	1	1	0	300
52301	1	1	0	0	0	300
52302	1	0	0	0	1	175
52303	1	0	0	0	1	175
52304	1	0	0	0	1	175
52305	1	0	0	0	1	175
52306	0	0	1	0	0	300
52307	1	0	0	0	1	175
52308	0	1	0	0	2	200
52309	1	0	0	0	1	175
52310	0	0	1	0	0	300
52311	1	0	0	0	1	175
52312	1	0	0	0	1	175
52313	0	1	0	0	2	200
52314	1	0	0	1	1	225
52315	1	0	0	1	1	225
52316	1	1	0	0	0	300
52317	1	0	0	1	1	225
52318	1	0	0	0	1	175
52319	1	0	0	0	1	175
52320	0	1	0	1	2	125
52321	1	0	0	0	1	175
52322	1	0	0	1	1	225
52323	1	0	0	0	1	175
52324	1	0	0	1	1	225
52325	0	1	0	1	2	125
52326	1	0	0	0	1	175
52327	1	0	0	0	1	175
52328	1	0	0	0	1	175
52329	1	0	0	1	1	225
52330	0	1	0	1	2	125
52331	0	0	1	1	0	300
52332	1	0	0	1	1	225
52333	1	0	0	0	1	175
52334	1	0	0	0	1	175
52335	1	0	0	0	1	175
52336	1	0	0	0	1	175
52337	1	0	0	1	1	225
52338	1	0	0	1	1	225
52339	1	0	0	0	1	175
52340	1	0	0	1	1	225
52341	1	1	0	0	0	300
52342	1	0	0	0	1	175
52343	1	0	0	1	1	225
52344	0	1	0	0	2	200
52345	1	0	0	1	1	225
52346	1	1	0	0	0	300
52347	1	0	0	0	1	175
52348	1	0	0	0	1	175
52349	1	0	0	0	1	175
52350	1	1	0	0	0	300
52351	0	0	1	0	0	300
52352	1	0	0	0	1	175
52353	0	0	1	0	0	300
52354	1	0	0	1	1	225
52355	1	1	0	1	0	300
52356	1	0	0	1	1	225
52357	0	0	1	1	0	300
52358	1	0	0	0	1	175
52359	0	0	1	1	0	300
52360	1	0	0	0	1	175
52361	0	0	1	1	0	300
52362	1	0	0	0	1	175
52363	1	0	0	0	1	175
52364	1	0	0	1	1	225
52365	1	0	0	1	1	225
52366	0	0	1	0	0	300
52367	1	0	0	1	1	225
52368	1	0	0	1	1	225
52369	1	0	0	1	1	225
52370	1	0	0	0	1	175
52371	0	0	1	1	0	300
52372	1	0	0	0	1	175
52373	1	0	0	0	1	175
52374	1	0	0	0	1	175
52375	1	0	0	1	1	225
52376	1	0	0	0	1	175
52377	1	0	0	1	1	225
52378	1	0	0	1	1	225
52379	1	0	0	0	1	175
52380	1	0	0	1	1	225
52381	1	1	0	1	0	300
52382	1	1	0	1	0	300
52383	0	0	1	0	0	300
52384	1	0	0	1	1	225
52385	1	0	0	1	1	225
52386	1	0	0	0	1	175
52387	0	0	1	1	0	300
52388	1	0	0	1	1	225
52389	1	0	0	1	1	225
52390	1	0	0	1	1	225
52391	1	1	0	1	0	300
52392	1	0	0	0	1	175
52393	1	0	0	1	1	225
52394	0	0	1	0	0	300
52395	1	1	0	1	0	300
52396	1	0	0	1	1	225
52397	1	0	0	0	1	175
52398	1	0	0	1	1	225
52399	1	0	0	0	1	175
52400	1	0	0	0	1	175
52401	1	1	0	0	0	300
52402	1	0	0	0	1	175
52403	1	0	0	0	1	175
52404	1	0	0	1	1	225
52405	1	0	0	0	1	175
52406	1	0	0	0	1	175
52407	1	0	0	0	1	175
52408	1	0	0	1	1	225
52409	0	0	1	0	0	300
52410	1	0	0	1	1	225
52411	1	0	0	1	1	225
52412	1	0	0	1	1	225
52413	1	1	0	1	0	300
52414	0	0	1	1	0	300
52415	1	0	0	0	1	175
52416	1	0	0	0	1	175
52417	1	0	0	0	1	175
52418	1	0	0	1	1	225
52419	1	0	0	0	1	175
52420	1	0	0	1	1	225
52421	1	0	0	0	1	175
52422	1	0	0	0	1	175
52423	1	0	0	0	1	175
52424	0	0	1	1	0	300
52425	1	0	0	0	1	175
52426	0	0	1	1	0	300
52427	1	0	0	1	1	225
52428	1	0	0	0	1	175
52429	1	0	0	0	1	175
52430	0	0	1	0	0	300
52431	0	0	1	0	0	300
52432	1	0	0	1	1	225
52433	1	0	0	1	1	225
52434	1	1	0	0	0	300
52435	1	1	0	1	0	300
52436	0	0	1	1	0	300
52437	1	0	0	1	1	225
52438	1	0	0	0	1	175
52439	1	0	0	1	1	225
52440	1	1	0	1	0	300
52441	1	0	0	0	1	175
52442	1	0	0	0	1	175
52443	1	0	0	1	1	225
52444	1	0	0	0	1	175
52445	0	0	1	1	0	300
52446	1	0	0	1	1	225
52447	1	0	0	0	1	175
52448	0	0	1	0	0	300
52449	1	1	0	0	0	300
52450	0	0	1	0	0	300
52451	0	0	1	1	0	300
52452	1	1	0	0	0	300
52453	1	0	0	1	1	225
52454	1	0	0	0	1	175
52455	1	1	0	0	0	300
52456	1	0	0	1	1	225
52457	1	0	0	0	1	175
52458	1	0	0	1	1	225
52459	1	0	0	1	1	225
52460	1	0	0	1	1	225
52461	1	0	0	0	1	175
52462	1	0	0	0	1	175
52463	1	0	0	0	1	175
52464	1	0	0	0	1	175
52465	1	0	0	1	1	225
52466	1	0	0	0	1	175
52467	1	1	0	1	0	300
52468	0	0	1	0	0	300
52469	1	1	0	1	0	300
52470	1	0	0	0	1	175
52471	1	0	0	1	1	225
52472	1	0	0	1	1	225
52473	1	0	0	1	1	225
52474	1	0	0	1	1	225
52475	1	0	0	1	1	225
52476	1	0	0	0	1	175
52477	1	0	0	1	1	225
52478	1	0	0	0	1	175
52479	1	0	0	1	1	225
52480	0	0	1	1	0	300
52481	1	0	0	1	1	225
52482	0	0	1	0	0	300
52483	1	0	0	1	1	225
52484	1	0	0	1	1	225
52485	1	1	0	1	0	300
52486	1	0	0	1	1	225
52487	1	0	0	0	1	175
52488	1	0	0	0	1	175
52489	1	0	0	0	1	175
52490	1	1	0	0	0	300
52491	1	0	0	0	1	175
52492	1	0	0	0	1	175
52493	1	0	0	0	1	175
52494	1	0	0	0	1	175
52495	1	0	0	0	1	175
52496	1	0	0	0	1	175
52497	1	0	0	0	1	175
52498	1	0	0	1	1	225
52499	1	0	0	0	1	175
52500	1	0	0	0	1	175
52501	1	0	0	0	1	175
52502	1	0	0	0	1	175
52503	1	0	0	1	1	225
52504	1	1	0	1	0	300
52505	1	1	0	0	0	300
52506	1	0	0	0	1	175
52507	1	0	0	1	1	225
52508	1	1	0	1	0	300
52509	1	0	0	1	1	225
52510	1	0	0	0	1	175
52511	1	0	0	0	1	175
52512	1	0	0	1	1	225
52513	1	0	0	1	1	225
52514	1	0	0	0	1	175
52515	0	0	1	1	0	300
52516	1	0	0	0	1	175
52517	1	0	0	1	1	225
52518	1	1	0	1	0	300
52519	1	0	0	0	1	175
52520	1	0	0	1	1	225
52521	0	0	1	0	0	300
52522	0	0	1	1	0	300
52523	1	0	0	0	1	175
52524	1	0	0	1	1	225
52525	1	1	0	1	0	300
52526	1	1	0	0	0	300
52527	1	0	0	0	1	175
52528	1	0	0	0	1	175
52529	1	0	0	0	1	175
52530	1	0	0	1	1	225
52531	0	1	0	0	2	200
52532	1	0	0	1	1	225
52533	1	0	0	1	1	225
52534	0	0	1	0	0	300
52535	1	0	0	1	1	225
52536	1	0	0	1	1	225
52537	1	0	0	1	1	225
52538	1	0	0	0	1	175
52539	1	0	0	0	1	175
52540	1	0	0	1	1	225
52541	1	0	0	0	1	175
52542	1	0	0	0	1	175
52543	1	0	0	0	1	175
52544	1	1	0	0	0	300
52545	1	0	0	1	1	225
52546	1	1	0	0	0	300
52547	1	1	0	0	0	300
52548	1	0	0	0	1	175
52549	1	0	0	0	1	175
52550	1	0	0	0	1	175
52551	0	1	0	1	2	125
52552	1	0	0	1	1	225
52553	1	0	0	1	1	225
52554	1	0	0	0	1	175
52555	0	0	1	1	0	300
52556	1	0	0	0	1	175
52557	0	0	1	0	0	300
52558	1	0	0	0	1	175
52559	1	0	0	1	1	225
52560	1	0	0	1	1	225
52561	1	0	0	0	1	175
52562	1	0	0	1	1	225
52563	1	0	0	1	1	225
52564	1	0	0	1	1	225
52565	1	1	0	1	0	300
52566	1	1	0	0	0	300
52567	0	1	0	1	2	125
52568	1	0	0	1	1	225
52569	1	0	0	1	1	225
52570	1	0	0	1	1	225
52571	1	0	0	0	1	175
52572	1	0	0	1	1	225
52573	1	0	0	1	1	225
52574	1	0	0	1	1	225
52575	1	0	0	1	1	225
52576	1	1	0	1	0	300
52577	1	0	0	1	1	225
52578	1	0	0	0	1	175
52579	1	1	0	1	0	300
52580	1	0	0	1	1	225
52581	1	0	0	0	1	175
52582	1	0	0	1	1	225
52583	0	0	1	1	0	300
52584	1	0	0	0	1	175
52585	1	0	0	0	1	175
52586	0	1	0	1	2	125
52587	1	0	0	0	1	175
52588	1	0	0	0	1	175
52589	0	0	1	1	0	300
52590	1	0	0	0	1	175
52591	1	0	0	0	1	175
52592	1	0	0	1	1	225
52593	1	0	0	0	1	175
52594	1	0	0	1	1	225
52595	1	0	0	1	1	225
52596	1	0	0	1	1	225
52597	0	0	1	0	0	300
52598	1	0	0	0	1	175
52599	1	0	0	1	1	225
52600	1	0	0	0	1	175
52601	1	0	0	0	1	175
52602	0	0	1	1	0	300
52603	0	1	0	0	2	200
52604	1	1	0	0	0	300
52605	1	1	0	0	0	300
52606	1	0	0	0	1	175
52607	1	0	0	1	1	225
52608	1	0	0	1	1	225
52609	1	1	0	0	0	300
52610	0	0	1	1	0	300
52611	1	0	0	1	1	225
52612	1	0	0	1	1	225
52613	1	0	0	0	1	175
52614	1	0	0	1	1	225
52615	1	0	0	1	1	225
52616	1	0	0	0	1	175
52617	1	1	0	0	0	300
52618	1	0	0	1	1	225
52619	1	0	0	0	1	175
52620	1	1	0	1	0	300
52621	1	0	0	0	1	175
52622	1	0	0	1	1	225
52623	1	0	0	1	1	225
52624	0	0	1	0	0	300
52625	1	0	0	0	1	175
52626	1	0	0	1	1	225
52627	1	0	0	0	1	175
52628	1	0	0	1	1	225
52629	1	0	0	1	1	225
52630	1	0	0	1	1	225
52631	0	0	1	0	0	300
52632	1	1	0	0	0	300
52633	1	0	0	0	1	175
52634	1	0	0	1	1	225
52635	1	0	0	1	1	225
52636	1	0	0	0	1	175
52637	1	0	0	1	1	225
52638	1	1	0	0	0	300
52639	1	1	0	1	0	300
52640	1	0	0	0	1	175
52641	1	0	0	1	1	225
52642	1	0	0	1	1	225
52643	1	0	0	0	1	175
52644	1	0	0	0	1	175
52645	1	0	0	0	1	175
52646	1	0	0	0	1	175
52647	1	1	0	1	0	300
52648	1	0	0	1	1	225
52649	0	0	1	0	0	300
52650	1	1	0	1	0	300
52651	1	0	0	1	1	225
52652	1	0	0	1	1	225
52653	1	0	0	0	1	175
52654	1	1	0	1	0	300
52655	1	0	0	0	1	175
52656	1	0	0	1	1	225
52657	1	1	0	1	0	300
52658	1	0	0	1	1	225
52659	1	0	0	0	1	175
52660	1	0	0	0	1	175
52661	1	0	0	0	1	175
52662	0	0	1	1	0	300
52663	1	0	0	0	1	175
52664	1	0	0	1	1	225
52665	1	0	0	0	1	175
52666	1	0	0	1	1	225
52667	1	0	0	1	1	225
52668	1	0	0	1	1	225
52669	1	0	0	1	1	225
52670	0	0	1	1	0	300
52671	1	0	0	0	1	175
52672	1	0	0	1	1	225
52673	1	1	0	0	0	300
52674	1	0	0	0	1	175
52675	1	0	0	1	1	225
52676	1	0	0	1	1	225
52677	1	0	0	1	1	225
52678	1	0	0	1	1	225
52679	0	0	1	1	0	300
52680	1	0	0	0	1	175
52681	0	0	1	0	0	300
52682	0	1	0	1	2	125
52683	0	0	1	1	0	300
52684	1	0	0	1	1	225
52685	1	0	0	0	1	175
52686	1	0	0	1	1	225
52687	1	0	0	0	1	175
52688	0	1	0	0	2	200
52689	1	0	0	0	1	175
52690	1	0	0	1	1	225
52691	0	0	1	0	0	300
52692	1	0	0	0	1	175
52693	1	0	0	1	1	225
52694	1	0	0	0	1	175
52695	1	1	0	1	0	300
52696	1	0	0	1	1	225
52697	0	0	1	0	0	300
52698	1	0	0	0	1	175
52699	1	0	0	0	1	175
52700	1	0	0	1	1	225
52701	1	0	0	0	1	175
52702	1	0	0	1	1	225
52703	1	1	0	1	0	300
52704	0	1	0	1	2	125
52705	1	0	0	0	1	175
52706	1	0	0	1	1	225
52707	0	0	1	0	0	300
52708	1	0	0	0	1	175
52709	0	0	1	1	0	300
52710	1	0	0	0	1	175
52711	0	0	1	1	0	300
52712	1	0	0	1	1	225
52713	1	0	0	0	1	175
52714	1	1	0	0	0	300
52715	1	1	0	0	0	300
52716	1	0	0	0	1	175
52717	0	0	1	0	0	300
52718	0	1	0	1	2	125
52719	1	0	0	0	1	175
52720	1	0	0	0	1	175
52721	1	0	0	1	1	225
52722	0	0	1	0	0	300
52723	1	0	0	1	1	225
52724	0	0	1	1	0	300
52725	1	0	0	0	1	175
52726	0	0	1	1	0	300
52727	1	0	0	1	1	225
52728	1	1	0	1	0	300
52729	1	0	0	1	1	225
52730	1	0	0	0	1	175
52731	1	1	0	1	0	300
52732	1	0	0	0	1	175
52733	1	0	0	0	1	175
52734	1	0	0	1	1	225
52735	1	0	0	1	1	225
52736	1	0	0	1	1	225
52737	1	0	0	1	1	225
52738	1	0	0	0	1	175
52739	1	0	0	0	1	175
52740	0	0	1	1	0	300
52741	0	1	0	1	2	125
52742	1	0	0	1	1	225
52743	0	0	1	0	0	300
52744	1	0	0	1	1	225
52745	1	0	0	1	1	225
52746	1	0	0	1	1	225
52747	1	0	0	1	1	225
52748	1	0	0	0	1	175
52749	1	0	0	1	1	225
52750	1	0	0	0	1	175
52751	1	0	0	0	1	175
52752	1	0	0	1	1	225
52753	0	0	1	1	0	300
52754	1	0	0	1	1	225
52755	1	0	0	0	1	175
52756	0	0	1	1	0	300
52757	1	0	0	0	1	175
52758	1	0	0	1	1	225
52759	1	1	0	1	0	300
52760	1	0	0	0	1	175
52761	0	0	1	0	0	300
52762	0	0	1	1	0	300
52763	1	0	0	0	1	175
52764	0	1	0	1	2	125
52765	1	0	0	1	1	225
52766	0	0	1	0	0	300
52767	1	0	0	1	1	225
52768	1	1	0	0	0	300
52769	1	0	0	0	1	175
52770	1	0	0	1	1	225
52771	1	0	0	0	1	175
52772	1	1	0	0	0	300
52773	1	0	0	1	1	225
52774	1	0	0	0	1	175
52775	1	0	0	1	1	225
52776	0	1	0	1	2	125
52777	0	0	1	0	0	300
52778	1	0	0	1	1	225
52779	0	0	1	1	0	300
52780	1	0	0	0	1	175
52781	1	1	0	1	0	300
52782	1	0	0	1	1	225
52783	1	0	0	1	1	225
52784	0	0	1	0	0	300
52785	1	0	0	1	1	225
52786	1	0	0	0	1	175
52787	1	0	0	1	1	225
52788	1	0	0	1	1	225
52789	1	0	0	0	1	175
52790	1	0	0	0	1	175
52791	1	0	0	1	1	225
52792	1	1	0	0	0	300
52793	1	0	0	1	1	225
52794	1	0	0	0	1	175
52795	1	0	0	1	1	225
52796	1	0	0	0	1	175
52797	1	0	0	0	1	175
52798	1	0	0	1	1	225
52799	1	1	0	0	0	300
52800	0	0	1	0	0	300
52801	0	0	1	0	0	300
52802	0	0	1	0	0	300
52803	1	0	0	1	1	225
52804	1	1	0	1	0	300
52805	0	0	1	0	0	300
52806	1	1	0	1	0	300
52807	0	1	0	1	2	125
52808	1	0	0	1	1	225
52809	1	0	0	0	1	175
52810	1	0	0	0	1	175
52811	0	0	1	0	0	300
52812	1	0	0	0	1	175
52813	1	0	0	1	1	225
52814	1	0	0	0	1	175
52815	0	0	1	1	0	300
52816	1	0	0	1	1	225
52817	0	0	1	1	0	300
52818	1	0	0	0	1	175
52819	1	0	0	1	1	225
52820	1	0	0	0	1	175
52821	1	0	0	1	1	225
52822	1	0	0	0	1	175
52823	1	0	0	0	1	175
52824	1	1	0	0	0	300
52825	1	0	0	0	1	175
52826	1	0	0	1	1	225
52827	1	0	0	0	1	175
52828	1	0	0	1	1	225
52829	1	0	0	0	1	175
52830	0	0	1	1	0	300
52831	1	0	0	1	1	225
52832	1	0	0	1	1	225
52833	1	0	0	1	1	225
52834	1	0	0	0	1	175
52835	1	0	0	1	1	225
52836	1	0	0	1	1	225
52837	1	1	0	0	0	300
52838	1	0	0	1	1	225
52839	1	0	0	1	1	225
52840	0	0	1	1	0	300
52841	1	0	0	1	1	225
52842	1	0	0	0	1	175
52843	1	0	0	0	1	175
52844	1	0	0	0	1	175
52845	1	0	0	1	1	225
52846	0	1	0	0	2	200
52847	1	0	0	1	1	225
52848	0	0	1	1	0	300
52849	1	0	0	1	1	225
52850	1	0	0	1	1	225
52851	1	0	0	0	1	175
52852	1	0	0	1	1	225
52853	1	0	0	0	1	175
52854	1	0	0	1	1	225
52855	1	1	0	0	0	300
52856	1	0	0	1	1	225
52857	1	0	0	0	1	175
52858	1	0	0	1	1	225
52859	1	0	0	1	1	225
52860	1	0	0	1	1	225
52861	1	0	0	0	1	175
52862	1	1	0	1	0	300
52863	1	0	0	0	1	175
52864	1	0	0	1	1	225
52865	1	0	0	1	1	225
52866	1	0	0	0	1	175
52867	1	0	0	1	1	225
52868	1	0	0	1	1	225
52869	1	1	0	1	0	300
52870	1	0	0	0	1	175
52871	0	0	1	1	0	300
52872	1	0	0	0	1	175
52873	1	0	0	0	1	175
52874	1	0	0	1	1	225
52875	1	0	0	1	1	225
52876	1	0	0	0	1	175
52877	1	0	0	0	1	175
52878	1	0	0	1	1	225
52879	1	0	0	0	1	175
52880	1	0	0	1	1	225
52881	1	1	0	1	0	300
52882	1	1	0	1	0	300
52883	1	0	0	1	1	225
52884	1	0	0	1	1	225
52885	0	1	0	1	2	125
52886	1	0	0	1	1	225
52887	1	0	0	1	1	225
52888	1	0	0	1	1	225
52889	1	0	0	0	1	175
52890	1	0	0	1	1	225
52891	1	0	0	0	1	175
52892	1	0	0	0	1	175
52893	1	0	0	1	1	225
52894	1	0	0	0	1	175
52895	1	0	0	1	1	225
52896	1	0	0	0	1	175
52897	1	0	0	0	1	175
52898	1	0	0	0	1	175
52899	1	1	0	0	0	300
52900	1	0	0	0	1	175
52901	1	1	0	1	0	300
52902	1	0	0	0	1	175
52903	1	0	0	0	1	175
52904	0	0	1	1	0	300
52905	1	0	0	1	1	225
52906	1	0	0	1	1	225
52907	1	0	0	1	1	225
52908	1	0	0	1	1	225
52909	1	1	0	1	0	300
52910	1	0	0	1	1	225
52911	1	1	0	1	0	300
52912	1	0	0	0	1	175
52913	0	0	1	0	0	300
52914	1	1	0	0	0	300
52915	1	0	0	1	1	225
52916	1	0	0	1	1	225
52917	1	1	0	0	0	300
52918	1	1	0	0	0	300
52919	1	0	0	1	1	225
52920	1	0	0	1	1	225
52921	1	1	0	0	0	300
52922	1	1	0	1	0	300
52923	0	1	0	0	2	200
52924	1	1	0	1	0	300
52925	1	0	0	0	1	175
52926	1	0	0	0	1	175
52927	1	0	0	0	1	175
52928	1	1	0	1	0	300
52929	1	1	0	1	0	300
52930	0	1	0	1	2	125
52931	1	0	0	0	1	175
52932	1	0	0	1	1	225
52933	1	0	0	0	1	175
52934	1	0	0	0	1	175
52935	1	0	0	1	1	225
52936	0	1	0	0	2	200
52937	1	0	0	1	1	225
52938	0	0	1	1	0	300
52939	1	0	0	0	1	175
52940	1	0	0	0	1	175
52941	1	0	0	1	1	225
52942	1	0	0	0	1	175
52943	1	0	0	0	1	175
52944	0	0	1	1	0	300
52945	1	0	0	1	1	225
52946	1	0	0	1	1	225
52947	1	0	0	0	1	175
52948	1	0	0	1	1	225
52949	0	1	0	1	2	125
52950	1	0	0	1	1	225
52951	0	1	0	0	2	200
52952	1	0	0	0	1	175
52953	1	0	0	0	1	175
52954	1	0	0	0	1	175
52955	1	0	0	0	1	175
52956	1	0	0	0	1	175
52957	1	0	0	1	1	225
52958	1	1	0	1	0	300
52959	0	0	1	0	0	300
52960	1	0	0	0	1	175
52961	1	0	0	0	1	175
52962	0	0	1	0	0	300
52963	1	0	0	1	1	225
52964	1	0	0	0	1	175
52965	1	0	0	0	1	175
52966	1	0	0	0	1	175
52967	1	1	0	1	0	300
52968	0	0	1	0	0	300
52969	1	0	0	1	1	225
52970	1	0	0	0	1	175
52971	1	0	0	0	1	175
52972	1	0	0	1	1	225
52973	1	0	0	1	1	225
52974	1	0	0	1	1	225
52975	1	1	0	1	0	300
52976	1	0	0	0	1	175
52977	1	0	0	1	1	225
52978	1	0	0	0	1	175
52979	1	0	0	1	1	225
52980	1	1	0	0	0	300
52981	1	0	0	1	1	225
52982	0	0	1	1	0	300
52983	0	0	1	1	0	300
52984	1	0	0	0	1	175
52985	1	0	0	0	1	175
52986	1	0	0	1	1	225
52987	1	0	0	1	1	225
52988	1	0	0	1	1	225
52989	1	0	0	1	1	225
52990	1	0	0	1	1	225
52991	1	0	0	0	1	175
52992	1	0	0	1	1	225
52993	1	1	0	1	0	300
52994	1	0	0	0	1	175
52995	1	0	0	1	1	225
52996	1	0	0	0	1	175
52997	1	0	0	0	1	175
52998	1	1	0	1	0	300
52999	1	0	0	0	1	175
53000	1	1	0	0	0	300
53001	0	0	1	1	0	300
53002	1	0	0	0	1	175
53003	0	0	1	0	0	300
53004	1	0	0	0	1	175
53005	0	1	0	1	2	125
53006	1	0	0	0	1	175
53007	1	0	0	1	1	225
53008	1	0	0	1	1	225
53009	1	0	0	1	1	225
53010	1	0	0	1	1	225
53011	1	0	0	1	1	225
53012	1	0	0	0	1	175
53013	1	0	0	1	1	225
53014	0	0	1	0	0	300
53015	1	0	0	0	1	175
53016	1	0	0	0	1	175
53017	1	0	0	1	1	225
53018	1	0	0	0	1	175
53019	1	1	0	0	0	300
53020	1	0	0	1	1	225
53021	1	0	0	1	1	225
53022	1	0	0	1	1	225
53023	0	0	1	0	0	300
53024	1	1	0	0	0	300
53025	1	0	0	0	1	175
53026	1	0	0	0	1	175
53027	0	0	1	1	0	300
53028	1	0	0	1	1	225
53029	1	0	0	1	1	225
53030	1	0	0	0	1	175
53031	1	0	0	1	1	225
53032	0	0	1	0	0	300
53033	1	0	0	0	1	175
53034	1	0	0	0	1	175
53035	1	0	0	0	1	175
53036	1	0	0	0	1	175
53037	0	0	1	0	0	300
53038	1	1	0	0	0	300
53039	0	0	1	0	0	300
53040	1	0	0	1	1	225
53041	1	0	0	1	1	225
53042	1	0	0	0	1	175
53043	1	0	0	1	1	225
53044	1	1	0	0	0	300
53045	1	0	0	1	1	225
53046	1	0	0	0	1	175
53047	1	0	0	0	1	175
53048	1	0	0	0	1	175
53049	1	1	0	0	0	300
53050	0	0	1	0	0	300
53051	1	1	0	1	0	300
53052	1	0	0	1	1	225
53053	1	0	0	0	1	175
53054	0	0	1	1	0	300
53055	1	0	0	1	1	225
53056	1	0	0	1	1	225
53057	1	0	0	1	1	225
53058	1	0	0	0	1	175
53059	1	0	0	1	1	225
53060	1	0	0	1	1	225
53061	1	0	0	0	1	175
53062	1	0	0	0	1	175
53063	1	0	0	1	1	225
53064	1	1	0	1	0	300
53065	1	0	0	0	1	175
53066	0	0	1	1	0	300
53067	1	0	0	1	1	225
53068	1	0	0	1	1	225
53069	1	0	0	0	1	175
53070	1	0	0	1	1	225
53071	1	1	0	1	0	300
53072	1	0	0	1	1	225
53073	0	0	1	1	0	300
53074	1	0	0	0	1	175
53075	1	0	0	1	1	225
53076	1	0	0	1	1	225
53077	1	0	0	0	1	175
53078	1	0	0	1	1	225
53079	0	0	1	1	0	300
53080	1	0	0	0	1	175
53081	1	1	0	0	0	300
53082	1	0	0	0	1	175
53083	1	0	0	0	1	175
53084	1	0	0	1	1	225
53085	1	0	0	1	1	225
53086	0	0	1	1	0	300
53087	0	0	1	1	0	300
53088	1	0	0	0	1	175
53089	1	0	0	1	1	225
53090	1	0	0	1	1	225
53091	1	0	0	0	1	175
53092	1	0	0	1	1	225
53093	1	0	0	0	1	175
53094	1	0	0	0	1	175
53095	1	0	0	1	1	225
53096	1	0	0	0	1	175
53097	1	0	0	0	1	175
53098	1	0	0	1	1	225
53099	1	0	0	0	1	175
53100	1	1	0	1	0	300
53101	1	0	0	0	1	175
53102	1	1	0	1	0	300
53103	1	0	0	1	1	225
53104	1	0	0	1	1	225
53105	1	0	0	1	1	225
53106	1	0	0	0	1	175
53107	1	0	0	1	1	225
53108	0	0	1	0	0	300
53109	1	0	0	1	1	225
53110	0	0	1	1	0	300
53111	1	1	0	0	0	300
53112	1	0	0	0	1	175
53113	1	0	0	0	1	175
53114	1	0	0	0	1	175
53115	1	0	0	0	1	175
53116	1	0	0	0	1	175
53117	1	1	0	0	0	300
53118	1	0	0	1	1	225
53119	0	1	0	1	2	125
53120	1	0	0	1	1	225
53121	1	0	0	0	1	175
53122	1	0	0	1	1	225
53123	1	0	0	0	1	175
53124	1	0	0	1	1	225
53125	0	0	1	1	0	300
53126	0	0	1	1	0	300
53127	1	0	0	0	1	175
53128	0	1	0	0	2	200
53129	1	1	0	1	0	300
