 IDnum	Cloudy	Sprinkler	Rain	WetGrass
7709	1	0	1	1
7710	1	0	1	1
7711	0	1	0	0
7712	1	0	1	1
7713	1	0	1	1
7714	0	1	0	1
7715	1	0	1	1
7716	1	0	1	1
7717	0	0	0	0
7718	0	0	0	0
7719	0	1	0	1
7720	1	0	1	1
7721	1	0	1	1
7722	0	0	1	1
7723	0	1	0	1
7724	1	0	1	1
7725	1	0	1	1
7726	1	0	0	0
7727	1	0	1	1
7728	0	1	0	1
7729	1	0	1	1
7730	0	1	0	1
7731	1	0	0	0
7732	1	0	1	1
7733	1	0	1	1
7734	0	1	0	1
7735	0	0	0	0
7736	0	1	1	1
7737	1	0	1	1
7738	0	0	0	0
7739	1	0	1	0
7740	1	0	0	0
7741	0	0	1	1
7742	1	0	1	1
7743	1	0	1	1
7744	0	0	1	1
7745	1	0	1	1
7746	1	0	1	1
7747	0	0	0	0
7748	1	0	1	1
7749	0	0	0	0
7750	1	1	1	1
7751	0	1	0	1
7752	1	0	1	1
7753	0	0	0	0
7754	1	0	0	0
7755	0	0	0	0
7756	0	1	1	1
7757	0	0	0	0
7758	1	0	1	1
7759	1	0	1	1
7760	1	0	1	1
7761	1	0	0	0
7762	1	0	1	1
7763	1	0	1	1
7764	1	1	1	1
7765	0	1	0	1
7766	1	0	1	1
7767	0	1	0	1
7768	0	0	0	0
7769	0	1	0	1
7770	1	0	1	1
7771	0	1	0	1
7772	1	0	1	0
7773	1	0	1	1
7774	0	0	0	0
7775	0	1	0	1
7776	1	0	1	1
7777	1	0	0	0
7778	1	0	1	1
7779	0	1	0	1
7780	0	0	0	0
7781	1	1	1	1
7782	1	0	1	1
7783	0	1	0	1
7784	0	0	0	0
7785	1	0	1	1
7786	0	1	0	0
7787	1	0	1	0
7788	1	0	1	1
7789	1	0	1	1
7790	0	0	0	0
7791	0	0	0	0
7792	1	0	1	1
7793	0	0	0	0
7794	0	1	0	1
7795	0	1	0	0
7796	0	1	1	1
7797	1	0	1	1
7798	0	1	1	1
7799	1	0	1	1
7800	1	0	0	0
7801	0	1	0	1
7802	0	0	0	0
7803	0	1	0	1
7804	1	0	1	1
7805	0	1	0	1
7806	0	0	0	0
7807	0	0	1	1
7808	1	0	1	1
7809	0	0	0	0
7810	1	0	1	0
7811	1	0	1	1
7812	1	0	0	0
7813	0	1	0	1
7814	0	0	1	1
7815	0	1	0	1
7816	0	1	0	1
7817	0	1	0	1
7818	1	0	1	1
7819	1	0	1	1
7820	1	1	0	1
7821	0	1	1	1
7822	0	1	0	1
7823	0	1	0	1
7824	0	0	0	0
7825	1	0	1	1
7826	0	0	0	0
7827	0	1	1	1
7828	1	0	0	0
7829	1	0	1	1
7830	0	0	1	1
7831	1	0	1	1
7832	0	0	0	0
7833	1	0	1	1
7834	0	1	1	1
7835	0	0	0	0
7836	1	0	0	0
7837	0	1	1	1
7838	1	0	1	1
7839	0	1	0	1
7840	1	0	1	1
7841	1	0	1	0
7842	0	1	0	1
7843	1	0	1	1
7844	0	1	0	1
7845	1	1	1	1
7846	1	0	1	1
7847	0	1	0	0
7848	0	0	0	0
7849	1	0	0	0
7850	1	0	1	1
7851	0	1	0	1
7852	0	1	0	1
7853	1	0	1	1
7854	1	0	0	0
7855	1	0	1	1
7856	1	1	0	1
7857	0	0	0	0
7858	0	1	1	1
7859	1	0	1	1
7860	0	0	0	0
7861	1	0	1	1
7862	1	0	1	1
7863	1	0	0	0
7864	1	0	0	0
7865	0	0	0	0
7866	0	0	0	0
7867	0	0	0	0
7868	1	1	1	1
7869	1	0	0	0
7870	1	1	1	1
7871	0	1	0	1
7872	1	0	1	1
7873	0	0	0	0
7874	1	1	0	1
7875	0	1	0	1
7876	0	0	0	0
7877	0	1	0	1
7878	1	0	0	0
7879	1	0	1	1
7880	1	0	1	1
7881	0	0	0	0
7882	1	1	1	1
7883	1	0	1	1
7884	0	1	0	1
7885	0	1	0	1
7886	1	1	1	1
7887	0	1	0	1
7888	1	0	1	1
7889	1	0	0	0
7890	1	1	1	1
7891	1	1	0	1
7892	0	1	1	1
7893	0	1	0	1
7894	0	0	0	0
7895	1	0	1	1
7896	0	1	0	1
7897	0	1	0	1
7898	0	1	0	1
7899	1	0	1	1
7900	1	0	1	1
7901	1	0	0	0
7902	1	0	1	1
7903	0	0	1	0
7904	1	0	0	0
7905	0	0	0	0
7906	0	1	0	1
7907	1	0	1	1
7908	0	0	0	0
7909	1	0	1	1
7910	0	0	0	0
7911	1	0	1	1
7912	1	0	1	0
7913	1	0	1	1
7914	0	0	1	0
7915	1	0	0	0
7916	0	0	0	0
7917	0	0	0	0
7918	1	0	1	1
7919	1	0	1	1
7920	0	0	0	0
7921	1	0	1	1
7922	1	0	1	1
7923	0	1	0	1
7924	0	1	0	1
7925	1	0	1	1
7926	1	0	1	1
7927	0	1	0	1
7928	1	0	1	1
7929	1	0	1	1
7930	1	0	1	1
7931	1	0	1	1
7932	1	0	1	1
7933	1	0	1	1
7934	1	0	1	1
7935	1	0	0	0
7936	0	0	0	0
7937	0	1	1	1
7938	1	0	0	0
7939	1	0	1	1
7940	1	0	1	1
7941	0	0	1	1
7942	1	0	1	1
7943	1	0	0	0
7944	1	0	1	1
7945	1	0	0	0
7946	0	1	0	1
7947	0	0	1	1
7948	0	0	0	0
7949	0	1	1	1
7950	0	1	0	1
7951	0	0	0	0
7952	0	1	0	1
7953	0	0	0	0
7954	1	0	0	0
7955	1	1	1	1
7956	0	0	1	1
7957	1	0	1	1
7958	1	1	1	1
7959	0	1	1	1
7960	0	1	0	1
7961	0	1	0	1
7962	0	0	0	0
7963	0	1	0	0
7964	1	0	1	1
7965	0	0	0	0
7966	0	0	0	0
7967	1	0	1	1
7968	0	0	0	0
7969	0	0	1	0
7970	0	1	0	1
7971	0	1	0	1
7972	0	0	0	0
7973	0	1	1	1
7974	1	0	1	1
7975	1	0	1	1
7976	1	0	1	1
7977	1	0	1	1
7978	0	0	0	0
7979	0	0	1	1
7980	1	0	0	0
7981	0	1	0	1
7982	0	0	0	0
7983	0	0	0	0
7984	1	1	1	1
7985	0	1	1	1
7986	0	1	0	1
7987	0	0	0	0
7988	1	0	0	0
7989	0	0	0	0
7990	0	0	0	0
7991	0	1	1	1
7992	1	0	0	0
7993	1	0	0	0
7994	1	1	1	1
7995	0	0	1	1
7996	1	0	1	0
7997	1	0	1	1
7998	1	0	1	1
7999	0	1	1	1
8000	0	0	0	0
8001	1	0	0	0
8002	1	0	1	1
8003	1	0	1	1
8004	0	1	0	1
8005	0	0	0	0
8006	1	0	0	0
8007	1	0	1	1
8008	1	0	1	1
8009	0	0	0	0
8010	0	1	1	1
8011	1	0	0	0
8012	0	0	0	0
8013	0	1	0	1
8014	0	1	0	1
8015	0	1	0	1
8016	1	1	1	1
8017	1	0	1	1
8018	0	0	0	0
8019	0	0	0	0
8020	1	0	1	1
8021	0	1	0	1
8022	1	0	0	0
8023	1	0	0	0
8024	0	1	0	1
8025	0	0	1	1
8026	0	0	0	0
8027	1	0	1	1
8028	1	0	1	1
8029	1	0	1	1
8030	0	0	0	0
8031	0	0	0	0
8032	0	0	1	1
8033	0	1	0	1
8034	0	1	0	1
8035	1	0	1	0
8036	1	0	1	1
8037	0	0	0	0
8038	0	0	0	0
8039	0	0	0	0
8040	1	0	1	1
8041	0	0	0	0
8042	0	1	1	1
8043	1	0	1	1
8044	0	1	0	1
8045	0	0	1	1
8046	1	0	1	1
8047	0	1	1	1
8048	0	1	0	1
8049	1	0	0	0
8050	0	1	0	1
8051	1	0	1	1
8052	1	1	1	1
8053	0	0	0	0
8054	1	1	0	1
8055	0	1	0	1
8056	0	0	0	0
8057	0	0	0	0
8058	1	0	1	1
8059	1	0	1	1
8060	1	0	1	1
8061	1	0	0	0
8062	1	0	1	1
8063	0	0	0	0
8064	0	1	0	1
8065	0	1	0	1
8066	0	1	0	1
8067	0	1	0	1
8068	1	0	1	1
8069	1	0	1	0
8070	0	1	0	1
8071	0	1	1	1
8072	1	0	1	1
8073	0	1	1	1
8074	1	0	0	0
8075	0	0	0	0
8076	0	0	0	0
8077	1	0	1	1
8078	0	1	0	1
8079	1	0	1	0
8080	1	1	1	1
8081	1	0	1	1
8082	1	0	1	1
8083	0	0	0	0
8084	0	1	0	1
8085	0	1	1	1
8086	1	0	0	0
8087	1	0	1	0
8088	0	1	0	1
8089	1	0	1	1
8090	1	0	1	1
8091	0	0	0	0
8092	1	0	1	1
8093	1	1	1	1
8094	0	1	0	1
8095	1	0	1	1
8096	1	0	1	1
8097	0	0	0	0
8098	1	0	1	1
8099	1	0	1	1
8100	1	0	1	1
8101	0	0	0	0
8102	1	0	1	1
8103	1	0	1	1
8104	1	0	1	1
8105	0	1	0	1
8106	0	0	1	1
8107	1	1	1	1
8108	0	1	0	1
8109	0	0	0	0
8110	0	1	0	1
8111	1	0	0	0
8112	1	0	1	1
8113	0	1	1	1
8114	1	0	1	1
8115	1	0	1	1
8116	0	0	1	1
8117	1	0	1	1
8118	1	0	1	1
8119	1	0	0	0
8120	0	0	0	0
8121	1	0	1	1
8122	1	0	1	1
8123	1	0	1	1
8124	0	0	0	0
8125	1	0	1	1
8126	1	0	1	1
8127	0	0	0	0
8128	1	0	0	0
8129	0	1	1	1
8130	0	0	0	0
8131	0	1	0	1
8132	0	1	0	1
8133	0	0	0	0
8134	0	0	0	0
8135	1	1	1	1
8136	0	0	0	0
8137	1	1	1	1
8138	0	1	1	1
8139	0	0	1	1
8140	1	0	1	1
8141	1	0	1	1
8142	1	0	1	1
8143	1	0	1	1
8144	0	0	0	0
8145	0	1	0	1
8146	1	0	0	0
8147	1	0	1	1
8148	1	0	0	0
8149	1	0	0	0
8150	0	1	0	1
8151	1	0	0	0
8152	0	1	1	1
8153	0	0	0	0
8154	1	0	1	1
8155	0	0	0	0
8156	0	1	0	1
8157	0	1	1	1
8158	0	1	0	1
8159	1	0	1	1
8160	1	0	1	1
8161	1	0	0	0
8162	1	0	1	0
8163	0	0	0	0
8164	0	0	0	0
8165	1	0	1	1
8166	1	0	1	1
8167	1	0	1	1
8168	1	0	0	0
8169	0	0	0	0
8170	1	0	1	1
8171	0	0	1	1
8172	0	1	0	1
8173	0	0	0	0
8174	0	1	0	1
8175	1	0	1	1
8176	0	0	1	1
8177	1	0	1	1
8178	1	0	0	0
8179	1	0	1	1
8180	0	1	0	1
8181	1	0	1	1
8182	1	0	1	1
8183	1	0	1	1
8184	1	0	1	1
8185	1	0	1	1
8186	0	1	0	0
8187	1	0	1	1
8188	0	1	0	1
8189	0	1	0	1
8190	0	1	0	1
8191	1	0	1	1
8192	1	0	1	1
8193	1	0	1	1
8194	1	1	0	1
8195	1	0	1	1
8196	0	0	1	1
8197	1	0	1	1
8198	0	0	0	0
8199	0	0	1	1
8200	1	1	1	1
8201	1	0	1	1
8202	1	0	0	0
8203	0	0	0	0
8204	1	0	0	0
8205	1	0	0	0
8206	1	0	1	1
8207	0	1	0	1
8208	1	0	0	0
8209	0	1	0	1
8210	0	1	0	1
8211	0	0	1	1
8212	1	0	1	1
8213	0	0	0	0
8214	1	0	0	0
8215	1	0	0	0
8216	1	0	1	1
8217	1	0	1	1
8218	0	1	0	0
8219	0	0	0	0
8220	0	1	1	1
8221	0	1	0	1
8222	1	0	0	0
8223	1	0	1	1
8224	1	0	1	1
8225	0	1	1	1
8226	0	1	0	1
8227	0	1	0	0
8228	1	0	1	1
8229	1	0	1	0
8230	1	0	1	1
8231	1	0	1	1
8232	0	1	0	1
8233	1	0	1	0
8234	0	0	1	1
8235	0	0	0	0
8236	0	0	0	0
8237	1	0	0	0
8238	0	1	0	1
8239	0	1	0	1
8240	1	0	1	1
8241	1	0	1	1
8242	1	0	1	1
8243	0	0	1	1
8244	0	0	0	0
8245	0	1	1	1
8246	0	1	0	1
8247	0	1	0	1
8248	1	0	1	1
8249	1	0	0	0
8250	1	0	1	1
8251	0	0	0	0
8252	1	0	1	1
8253	1	0	1	1
8254	1	1	1	1
8255	1	0	1	1
8256	0	0	0	0
8257	1	1	1	1
8258	0	1	0	1
8259	1	0	0	0
8260	0	1	0	1
8261	1	0	1	1
8262	0	0	1	1
8263	0	0	0	0
8264	0	0	0	0
8265	1	0	1	1
8266	0	0	0	0
8267	1	0	1	1
8268	1	0	1	1
8269	0	0	0	0
8270	0	0	1	1
8271	0	0	0	0
8272	0	1	0	1
8273	0	1	1	1
8274	0	0	0	0
8275	0	1	0	1
8276	0	0	1	1
8277	0	0	0	0
8278	1	0	1	1
8279	1	0	1	1
8280	1	0	1	1
8281	1	0	1	1
8282	0	1	0	1
8283	0	1	0	1
8284	0	1	1	1
8285	1	0	1	1
8286	1	1	1	1
8287	0	0	0	0
8288	0	1	1	1
8289	1	0	1	1
8290	1	0	1	1
8291	1	0	0	0
8292	0	0	1	1
8293	1	0	0	0
8294	1	0	1	1
8295	1	0	0	0
8296	1	0	1	1
8297	1	0	0	0
8298	1	0	1	0
8299	0	0	1	1
8300	1	0	1	1
8301	0	0	1	1
8302	1	0	1	1
8303	0	0	0	0
8304	1	0	1	1
8305	0	0	1	1
8306	0	0	0	0
8307	1	0	1	1
8308	1	0	0	0
8309	0	1	0	1
8310	0	1	0	1
8311	1	0	1	1
8312	1	1	1	1
8313	0	1	1	1
8314	0	1	0	1
8315	0	1	0	1
8316	1	0	1	1
8317	0	1	1	1
8318	1	0	1	1
8319	1	0	1	1
8320	1	0	1	1
8321	0	0	0	0
8322	1	0	1	1
8323	0	1	0	1
8324	0	0	1	1
8325	1	0	1	1
8326	0	0	0	0
8327	0	1	0	1
8328	1	0	1	1
8329	1	1	1	1
8330	1	0	1	1
8331	1	0	1	1
8332	0	1	0	1
8333	1	0	1	1
8334	1	0	1	1
8335	0	1	0	1
8336	1	0	1	1
8337	1	0	1	1
8338	1	0	0	0
8339	1	0	1	0
8340	0	0	0	0
8341	1	0	1	1
8342	1	0	0	0
8343	0	0	0	0
8344	0	0	0	0
8345	0	0	1	1
8346	1	0	0	0
8347	0	0	0	0
8348	0	0	0	0
8349	1	0	1	1
8350	0	1	0	1
8351	1	1	0	1
8352	1	0	1	1
8353	1	0	1	1
8354	0	1	0	1
8355	0	1	0	1
8356	0	1	1	1
8357	0	1	0	1
8358	0	1	1	1
8359	0	0	0	0
8360	1	0	0	0
8361	1	0	1	1
8362	0	0	0	0
8363	1	0	0	0
8364	1	0	1	1
8365	0	0	0	0
8366	1	0	1	1
8367	1	1	0	1
8368	0	0	0	0
8369	1	0	1	0
8370	0	0	0	0
8371	0	0	0	0
8372	1	0	1	1
8373	0	0	0	0
8374	0	0	0	0
8375	0	0	1	1
8376	1	0	1	1
8377	0	0	0	0
8378	1	0	1	1
8379	1	0	1	1
8380	1	0	1	1
8381	1	0	1	1
8382	0	1	0	1
8383	1	0	0	0
8384	0	1	0	1
8385	1	0	1	1
8386	0	0	0	0
8387	0	1	0	1
8388	1	0	1	1
8389	1	0	1	1
8390	1	0	0	0
8391	0	1	0	1
8392	1	0	1	1
8393	1	0	0	0
8394	0	1	0	1
8395	0	0	0	0
8396	1	0	0	0
8397	1	0	1	1
8398	0	0	0	0
8399	1	0	1	1
8400	0	1	1	1
8401	1	0	1	1
8402	1	1	1	1
8403	1	0	0	0
8404	1	0	1	1
8405	0	0	0	0
8406	0	1	1	1
8407	0	0	0	0
8408	0	0	0	0
8409	1	0	1	1
8410	0	0	0	0
8411	0	0	0	0
8412	1	0	1	1
8413	1	0	0	0
8414	1	0	1	1
8415	0	1	0	1
8416	0	1	0	0
8417	0	1	0	0
8418	0	0	0	0
8419	1	0	1	1
8420	1	0	1	1
8421	1	0	1	1
8422	0	0	0	0
8423	1	0	1	1
8424	1	0	1	1
8425	0	0	0	0
8426	1	0	1	1
8427	0	1	1	1
8428	0	0	0	0
8429	1	0	0	0
8430	0	1	0	1
8431	0	1	0	1
8432	1	0	1	1
8433	0	0	0	0
8434	1	0	1	0
8435	0	0	0	0
8436	0	1	0	1
8437	0	0	1	1
8438	1	0	1	1
8439	1	0	0	0
8440	0	1	0	1
8441	0	0	0	0
8442	1	0	1	1
8443	0	1	0	1
8444	1	1	1	1
8445	1	0	1	1
8446	1	0	0	0
8447	1	0	1	1
8448	0	0	0	0
8449	0	1	0	1
8450	1	1	1	1
8451	0	0	0	0
8452	0	0	0	0
8453	0	0	0	0
8454	1	0	0	0
8455	1	0	0	0
8456	0	1	1	1
8457	0	0	0	0
8458	0	0	1	1
8459	0	1	0	1
8460	1	0	1	1
8461	1	0	1	1
8462	1	0	1	1
8463	1	0	1	0
8464	0	0	0	0
8465	1	0	1	1
8466	1	0	1	1
8467	0	0	0	0
8468	1	0	1	0
8469	0	0	0	0
8470	0	1	1	1
8471	0	0	0	0
8472	0	1	0	1
8473	1	0	1	1
8474	1	0	1	1
8475	1	0	1	1
8476	1	0	1	1
8477	0	1	0	1
8478	1	0	0	0
8479	1	0	1	1
8480	0	1	0	0
8481	1	1	1	1
8482	0	0	0	0
8483	0	1	1	1
8484	0	0	0	0
8485	0	0	0	0
8486	1	0	1	1
8487	0	0	0	0
8488	0	1	0	0
8489	1	0	1	1
8490	0	0	0	0
8491	1	1	0	1
8492	1	0	0	0
8493	0	0	0	0
8494	0	1	0	1
8495	0	1	1	1
8496	0	1	0	1
8497	1	0	1	0
8498	0	0	0	0
8499	0	0	0	0
8500	0	0	0	0
8501	1	0	1	1
8502	1	0	0	0
8503	0	1	0	1
8504	0	1	0	1
8505	0	0	0	0
8506	1	0	0	0
8507	1	0	1	1
8508	1	0	1	1
8509	0	0	0	0
8510	0	0	0	0
8511	0	0	0	0
8512	0	0	0	0
8513	0	1	0	0
8514	0	0	0	0
8515	1	1	1	1
8516	1	0	1	1
8517	1	0	1	1
8518	1	0	0	0
8519	1	1	1	1
8520	0	1	0	1
8521	0	1	0	1
8522	0	1	1	1
8523	0	0	0	0
8524	0	1	0	1
8525	0	0	0	0
8526	1	0	0	0
8527	0	0	0	0
8528	1	0	1	0
8529	1	0	1	1
8530	0	0	0	0
8531	1	0	1	0
8532	0	0	0	0
8533	0	1	0	1
8534	1	0	0	0
8535	0	0	0	0
8536	0	0	0	0
8537	1	0	1	0
8538	0	1	1	1
8539	0	1	0	1
8540	0	1	0	1
8541	0	0	0	0
8542	0	0	0	0
8543	1	0	0	0
8544	1	0	1	1
8545	0	0	0	0
8546	0	0	1	1
8547	0	0	0	0
8548	1	0	1	1
8549	0	1	1	1
8550	0	1	0	1
8551	1	0	1	1
8552	1	0	1	1
8553	0	0	0	0
8554	0	0	0	0
8555	1	0	1	1
8556	0	0	0	0
8557	0	1	1	1
8558	1	0	1	0
8559	1	0	0	0
8560	1	0	1	1
8561	1	0	1	0
8562	1	0	1	1
8563	0	1	0	1
8564	0	1	0	1
8565	0	1	0	1
8566	1	0	1	1
8567	0	0	1	1
8568	0	1	0	0
8569	0	0	0	0
8570	0	1	0	1
8571	0	1	0	1
8572	0	0	1	0
8573	1	0	1	1
8574	0	1	0	1
8575	0	0	0	0
8576	1	0	0	0
8577	0	0	0	0
8578	1	0	0	0
8579	0	0	1	1
8580	1	0	1	1
8581	0	1	0	1
8582	0	1	0	1
8583	1	0	1	1
8584	1	0	0	0
8585	1	0	1	1
8586	0	0	1	1
8587	0	0	1	1
8588	1	0	1	1
8589	1	0	1	1
8590	0	1	1	1
8591	0	0	0	0
8592	1	1	1	1
8593	0	1	0	1
8594	0	0	1	1
8595	0	1	0	1
8596	1	0	1	1
8597	0	0	0	0
8598	0	1	0	1
8599	0	0	0	0
8600	0	1	0	1
8601	0	0	0	0
8602	1	0	0	0
8603	0	0	0	0
8604	0	1	0	1
8605	1	0	1	1
8606	0	0	0	0
8607	0	1	1	1
8608	0	0	1	1
8609	1	1	0	0
8610	1	0	1	1
8611	1	0	1	1
8612	1	0	1	1
8613	0	0	0	0
8614	0	0	1	1
8615	1	0	1	1
8616	1	1	1	1
8617	1	0	1	1
8618	1	0	1	1
8619	1	1	1	1
8620	1	0	1	1
8621	0	1	0	1
8622	1	0	1	1
8623	1	0	0	0
8624	0	0	0	0
8625	1	0	1	1
8626	1	0	1	1
8627	0	1	1	1
8628	0	1	0	1
8629	1	0	1	1
8630	1	0	1	1
8631	0	0	1	1
8632	0	1	0	1
8633	1	0	1	1
8634	0	0	1	1
8635	0	1	0	1
8636	0	1	0	1
8637	0	1	0	1
8638	0	0	0	0
8639	1	0	1	0
8640	0	1	0	1
8641	1	0	1	1
8642	0	0	0	0
8643	0	1	0	1
8644	1	0	1	1
8645	1	0	1	1
8646	1	0	1	1
8647	0	1	0	0
8648	0	0	0	0
8649	1	0	1	1
8650	1	0	1	1
8651	0	1	0	1
8652	1	0	0	0
8653	0	0	0	0
8654	0	1	0	1
8655	0	1	0	1
8656	0	0	0	0
8657	1	0	1	1
8658	1	0	1	0
8659	0	0	0	0
8660	1	0	1	1
8661	0	1	0	1
8662	0	0	0	0
8663	1	1	1	1
8664	0	1	1	1
8665	1	0	1	1
8666	0	0	1	1
8667	0	0	0	0
8668	1	0	1	1
8669	1	0	1	1
8670	0	0	1	1
8671	1	0	1	1
8672	0	1	0	1
8673	1	0	1	1
8674	0	0	0	0
8675	1	0	0	0
8676	1	0	1	1
8677	0	1	1	1
8678	0	0	0	0
8679	0	0	0	0
8680	1	0	1	1
8681	0	0	0	0
8682	1	0	1	0
8683	1	0	0	0
8684	0	0	0	0
8685	1	0	1	1
8686	1	0	1	1
8687	1	0	1	1
8688	0	1	0	1
8689	0	0	0	0
8690	1	1	1	1
8691	1	0	1	1
8692	0	1	1	1
8693	0	0	0	0
8694	0	1	1	1
8695	0	0	0	0
8696	1	1	1	1
8697	1	0	1	1
8698	1	0	0	0
8699	0	0	0	0
8700	1	0	1	0
8701	0	0	0	0
8702	0	0	0	0
8703	0	0	0	0
8704	1	0	1	1
8705	1	0	1	1
8706	1	0	1	1
8707	1	0	1	1
8708	1	0	1	1
8709	0	1	0	1
8710	0	0	0	0
8711	0	1	1	1
8712	0	1	0	1
8713	1	1	1	1
8714	0	1	1	1
8715	0	1	0	1
8716	1	0	1	1
8717	1	0	1	1
8718	0	0	0	0
8719	0	1	0	0
8720	0	1	0	1
8721	1	0	1	1
8722	0	0	0	0
8723	1	0	1	1
8724	0	0	0	0
8725	1	0	1	1
8726	1	0	1	1
8727	0	0	0	0
8728	0	1	0	1
8729	1	0	1	1
8730	0	1	0	0
8731	0	1	0	1
8732	0	0	0	0
8733	0	1	0	1
8734	0	1	0	1
8735	0	1	0	1
8736	0	0	0	0
8737	1	0	1	1
8738	0	0	0	0
8739	0	1	0	1
8740	1	0	1	1
8741	1	0	1	1
8742	1	0	1	1
8743	0	0	0	0
8744	0	1	0	0
8745	0	0	0	0
8746	1	0	1	1
8747	1	0	1	1
8748	1	0	1	1
8749	0	0	0	0
8750	1	1	1	1
8751	1	0	0	0
8752	0	0	0	0
8753	0	1	0	1
8754	1	0	0	0
8755	0	0	0	0
8756	1	0	1	1
8757	0	1	1	1
8758	1	0	1	1
8759	1	1	1	1
8760	0	0	0	0
8761	1	0	0	0
8762	0	1	0	0
8763	1	0	0	0
8764	1	0	1	1
8765	1	0	1	1
8766	0	1	0	1
8767	0	1	0	1
8768	1	0	1	1
8769	1	0	1	1
8770	1	0	1	1
8771	1	0	0	0
8772	1	0	1	1
8773	1	0	1	1
8774	0	0	0	0
8775	1	0	0	0
8776	1	1	1	1
8777	1	0	1	1
8778	1	0	1	1
8779	1	0	1	1
8780	0	0	1	1
8781	0	1	0	1
8782	1	1	1	1
8783	1	0	1	0
8784	1	0	1	1
8785	1	1	1	1
8786	0	1	0	1
8787	1	0	0	0
8788	1	0	1	1
8789	1	0	0	0
8790	0	0	0	0
8791	0	0	1	1
8792	1	0	1	1
8793	1	0	1	1
8794	0	1	0	1
8795	0	0	0	0
8796	0	1	0	1
8797	0	0	0	0
8798	0	1	1	1
8799	0	1	0	1
8800	1	1	1	1
8801	0	1	1	1
8802	1	1	0	0
8803	0	1	0	1
8804	0	1	0	1
8805	0	1	1	1
8806	0	1	0	1
8807	0	1	0	1
8808	1	0	0	0
8809	0	1	0	0
8810	0	0	0	0
8811	1	0	0	0
8812	1	0	1	1
8813	1	0	1	1
8814	0	0	0	0
8815	1	0	0	0
8816	0	0	0	0
8817	0	1	0	1
8818	1	0	1	1
8819	1	1	1	1
8820	0	1	0	1
8821	0	0	0	0
8822	1	0	1	1
8823	1	0	1	1
8824	1	0	1	1
8825	0	1	0	1
8826	0	1	0	1
8827	1	0	0	0
8828	0	1	0	0
8829	1	0	1	1
8830	0	1	0	1
8831	1	0	1	1
8832	0	1	0	0
8833	0	1	0	1
8834	0	1	0	0
8835	1	0	1	1
8836	1	0	0	0
8837	1	1	1	1
8838	0	0	1	1
8839	1	0	1	1
8840	0	0	0	0
8841	0	0	0	0
8842	0	0	0	0
8843	0	0	1	1
8844	0	1	1	1
8845	1	0	0	0
8846	1	0	1	1
8847	1	0	0	0
8848	1	0	1	1
8849	1	0	1	1
8850	1	0	1	1
8851	1	0	1	1
8852	1	0	1	1
8853	0	1	0	1
8854	0	0	0	0
8855	1	0	0	0
8856	1	0	1	1
8857	1	1	1	1
8858	1	0	1	1
8859	0	1	0	1
8860	1	0	0	0
8861	1	0	1	1
8862	1	0	0	0
8863	1	0	1	1
8864	1	0	1	1
8865	1	0	1	1
8866	1	0	0	0
8867	0	0	0	0
8868	0	0	1	1
8869	0	0	0	0
8870	0	0	0	0
8871	1	0	1	1
8872	1	0	0	0
8873	0	1	0	1
8874	1	0	1	1
8875	0	0	0	0
8876	0	0	0	0
8877	0	1	1	1
8878	1	0	1	1
8879	0	0	1	1
8880	1	0	1	1
8881	0	0	0	0
8882	0	0	0	0
8883	1	0	0	0
8884	1	0	1	1
8885	0	0	0	0
8886	1	0	1	1
8887	1	0	1	1
8888	0	0	0	0
8889	0	1	0	1
8890	0	0	0	0
8891	0	1	0	1
8892	1	0	1	1
8893	0	1	0	1
8894	1	0	0	0
8895	0	1	0	1
8896	1	0	1	1
8897	1	0	0	0
8898	1	0	1	1
8899	1	0	1	1
8900	1	0	1	1
8901	1	0	1	0
8902	1	0	1	0
8903	0	0	0	0
8904	0	1	0	1
8905	0	0	1	1
8906	0	1	0	0
8907	0	0	0	0
8908	1	1	1	1
8909	0	0	0	0
8910	1	0	1	0
8911	0	1	1	1
8912	0	1	0	1
8913	0	0	0	0
8914	0	0	0	0
8915	0	0	0	0
8916	1	1	1	1
8917	1	0	1	1
8918	0	1	0	1
8919	1	0	1	1
8920	0	0	0	0
8921	0	1	0	1
8922	0	0	1	1
8923	0	1	0	1
8924	0	1	1	1
8925	1	0	0	0
8926	0	1	0	1
8927	1	0	0	0
8928	1	0	1	1
8929	0	1	0	1
8930	1	0	1	0
8931	0	1	1	1
8932	1	0	0	0
8933	1	0	0	0
8934	0	0	0	0
8935	0	1	0	1
8936	0	1	0	1
8937	1	0	1	1
8938	0	0	0	0
8939	1	0	1	1
8940	1	0	1	1
8941	1	0	1	1
8942	0	0	1	1
8943	1	0	0	0
8944	0	1	0	1
8945	0	0	0	0
8946	1	0	1	0
8947	1	0	0	0
8948	0	0	1	1
8949	1	0	0	0
8950	1	0	1	1
8951	1	0	0	0
8952	1	0	1	1
8953	1	0	1	0
8954	1	1	1	1
8955	0	1	1	1
8956	0	1	0	1
8957	1	0	1	1
8958	1	0	0	0
8959	1	0	0	0
8960	1	1	1	1
8961	0	0	0	0
8962	1	0	1	1
8963	0	0	0	0
8964	0	1	0	1
8965	0	1	1	1
8966	1	0	1	1
8967	1	0	1	1
8968	0	1	0	1
8969	1	0	1	1
8970	0	0	0	0
8971	0	1	1	1
8972	1	0	1	1
8973	0	0	0	0
8974	1	0	1	1
8975	0	0	0	0
8976	1	1	1	1
8977	1	0	1	1
8978	1	0	1	1
