ids	Export_Decision	Economical_State	Profit
40057	2	0	210000
40058	1	1	900500
40059	2	1	766000
40060	1	0	2357000
40061	0	0	2726000
40062	0	0	2726000
40063	1	0	2357000
40064	2	0	210000
40065	2	2	1425000
40066	0	2	1870000
40067	0	1	-711000
40068	0	2	1870000
40069	2	0	210000
40070	2	0	210000
40071	0	1	-711000
40072	1	2	1694500
40073	2	2	1425000
40074	0	1	-711000
40075	0	1	-711000
40076	2	0	210000
40077	2	1	766000
40078	1	1	900500
40079	1	1	900500
40080	1	2	1694500
40081	1	2	1694500
40082	1	0	2357000
40083	2	2	1425000
40084	0	2	1870000
40085	2	1	766000
40086	1	1	900500
40087	0	0	2726000
40088	0	0	2726000
40089	2	2	1425000
40090	1	1	900500
40091	2	2	1425000
40092	0	0	2726000
40093	1	2	1694500
40094	1	2	1694500
40095	1	0	2357000
40096	1	0	2357000
40097	1	2	1694500
40098	0	0	2726000
40099	2	0	210000
40100	2	1	766000
40101	0	0	2726000
40102	1	1	900500
40103	1	1	900500
40104	0	1	-711000
40105	0	1	-711000
40106	1	2	1694500
40107	1	1	900500
40108	0	2	1870000
40109	2	2	1425000
40110	1	0	2357000
40111	0	2	1870000
40112	0	0	2726000
40113	2	1	766000
40114	2	2	1425000
40115	2	0	210000
40116	0	1	-711000
40117	0	1	-711000
40118	0	2	1870000
40119	0	0	2726000
40120	2	0	210000
40121	0	0	2726000
40122	1	1	900500
40123	0	0	2726000
40124	1	0	2357000
40125	1	0	2357000
40126	1	2	1694500
40127	1	2	1694500
40128	1	0	2357000
40129	0	1	-711000
40130	1	0	2357000
40131	0	1	-711000
40132	0	2	1870000
40133	2	0	210000
40134	0	1	-711000
40135	1	1	900500
40136	0	1	-711000
40137	0	0	2726000
40138	1	0	2357000
40139	2	0	210000
40140	0	1	-711000
40141	2	0	210000
40142	0	2	1870000
40143	2	0	210000
40144	2	1	766000
40145	2	0	210000
40146	2	1	766000
40147	1	1	900500
40148	1	0	2357000
40149	1	1	900500
40150	0	0	2726000
40151	2	2	1425000
40152	1	2	1694500
40153	2	2	1425000
40154	1	0	2357000
40155	2	1	766000
40156	0	1	-711000
40157	2	0	210000
40158	0	2	1870000
40159	0	2	1870000
40160	2	1	766000
40161	0	2	1870000
40162	1	1	900500
40163	1	1	900500
40164	0	2	1870000
40165	0	2	1870000
40166	0	1	-711000
40167	0	1	-711000
40168	1	1	900500
40169	1	0	2357000
40170	1	0	2357000
40171	1	0	2357000
40172	2	1	766000
40173	2	0	210000
40174	0	0	2726000
40175	1	2	1694500
40176	1	1	900500
40177	2	0	210000
40178	0	2	1870000
40179	0	1	-711000
40180	1	1	900500
40181	1	2	1694500
40182	2	2	1425000
40183	0	0	2726000
40184	2	2	1425000
40185	0	2	1870000
40186	0	0	2726000
40187	2	2	1425000
40188	0	2	1870000
40189	1	2	1694500
40190	2	1	766000
40191	0	2	1870000
40192	0	0	2726000
40193	0	1	-711000
40194	2	2	1425000
40195	2	2	1425000
40196	0	0	2726000
40197	1	0	2357000
40198	2	0	210000
40199	1	2	1694500
40200	0	1	-711000
40201	2	1	766000
40202	0	0	2726000
40203	0	2	1870000
40204	0	2	1870000
40205	2	0	210000
40206	2	1	766000
40207	0	0	2726000
40208	2	1	766000
40209	0	1	-711000
40210	0	2	1870000
40211	0	0	2726000
40212	0	0	2726000
40213	1	0	2357000
40214	2	0	210000
40215	2	0	210000
40216	0	2	1870000
40217	1	1	900500
40218	0	2	1870000
40219	1	2	1694500
40220	2	0	210000
40221	1	2	1694500
40222	0	0	2726000
40223	2	1	766000
40224	2	2	1425000
40225	0	1	-711000
40226	0	2	1870000
40227	0	2	1870000
40228	1	2	1694500
40229	0	1	-711000
40230	1	0	2357000
40231	1	1	900500
40232	0	0	2726000
40233	2	2	1425000
40234	2	2	1425000
40235	2	2	1425000
40236	1	1	900500
40237	2	2	1425000
40238	1	2	1694500
40239	1	0	2357000
40240	0	2	1870000
40241	0	0	2726000
40242	2	0	210000
40243	0	0	2726000
40244	1	0	2357000
40245	1	2	1694500
40246	0	1	-711000
40247	1	1	900500
40248	1	0	2357000
40249	2	0	210000
40250	0	1	-711000
40251	2	0	210000
40252	1	0	2357000
40253	2	2	1425000
40254	0	0	2726000
40255	0	0	2726000
40256	0	0	2726000
40257	0	0	2726000
40258	0	1	-711000
40259	2	0	210000
40260	2	1	766000
40261	1	0	2357000
40262	1	0	2357000
40263	0	1	-711000
40264	0	2	1870000
40265	2	1	766000
40266	1	0	2357000
40267	2	0	210000
40268	2	1	766000
40269	1	1	900500
40270	0	2	1870000
40271	2	2	1425000
40272	2	0	210000
40273	0	0	2726000
40274	0	0	2726000
40275	1	1	900500
40276	0	0	2726000
40277	2	2	1425000
40278	1	1	900500
40279	1	1	900500
40280	1	2	1694500
40281	2	2	1425000
40282	2	2	1425000
40283	2	0	210000
40284	0	1	-711000
40285	0	1	-711000
40286	1	2	1694500
40287	2	0	210000
40288	2	0	210000
40289	0	2	1870000
40290	0	1	-711000
40291	2	1	766000
40292	0	2	1870000
40293	0	1	-711000
40294	0	0	2726000
40295	2	0	210000
40296	2	1	766000
40297	0	0	2726000
40298	0	1	-711000
40299	2	1	766000
40300	2	0	210000
40301	1	0	2357000
40302	0	2	1870000
40303	2	0	210000
40304	0	0	2726000
40305	0	2	1870000
40306	0	0	2726000
40307	1	0	2357000
40308	2	2	1425000
40309	0	1	-711000
40310	0	1	-711000
40311	2	2	1425000
40312	0	0	2726000
40313	1	2	1694500
40314	1	1	900500
40315	2	0	210000
40316	1	1	900500
40317	0	2	1870000
40318	2	1	766000
40319	2	1	766000
40320	1	2	1694500
40321	0	2	1870000
40322	2	0	210000
40323	0	0	2726000
40324	2	2	1425000
40325	1	0	2357000
40326	0	0	2726000
40327	0	1	-711000
40328	1	0	2357000
40329	2	2	1425000
40330	2	2	1425000
40331	0	0	2726000
40332	0	0	2726000
40333	2	1	766000
40334	2	0	210000
40335	2	1	766000
40336	0	2	1870000
40337	0	0	2726000
40338	0	0	2726000
40339	2	1	766000
40340	2	0	210000
40341	1	2	1694500
40342	0	1	-711000
40343	0	2	1870000
40344	2	0	210000
40345	1	1	900500
40346	2	1	766000
40347	0	2	1870000
40348	1	0	2357000
40349	1	1	900500
40350	1	2	1694500
40351	0	0	2726000
40352	0	2	1870000
40353	1	0	2357000
40354	0	2	1870000
40355	2	2	1425000
40356	0	0	2726000
40357	2	2	1425000
40358	1	1	900500
40359	0	0	2726000
40360	1	1	900500
40361	1	1	900500
40362	1	0	2357000
40363	2	1	766000
40364	2	0	210000
40365	0	0	2726000
40366	0	0	2726000
40367	2	2	1425000
40368	0	0	2726000
40369	1	2	1694500
40370	0	0	2726000
40371	2	2	1425000
40372	2	0	210000
40373	1	1	900500
40374	1	1	900500
40375	1	2	1694500
40376	2	0	210000
40377	0	2	1870000
40378	0	2	1870000
40379	2	0	210000
40380	0	0	2726000
40381	2	2	1425000
40382	2	0	210000
40383	0	1	-711000
40384	1	0	2357000
40385	0	2	1870000
40386	2	0	210000
40387	1	0	2357000
40388	0	0	2726000
40389	1	0	2357000
40390	0	2	1870000
40391	0	1	-711000
40392	0	0	2726000
40393	0	2	1870000
40394	1	1	900500
40395	1	0	2357000
40396	1	0	2357000
40397	1	0	2357000
40398	0	2	1870000
40399	1	0	2357000
40400	2	0	210000
40401	2	0	210000
40402	2	0	210000
40403	1	2	1694500
40404	0	1	-711000
40405	2	1	766000
40406	0	1	-711000
40407	1	2	1694500
40408	0	1	-711000
40409	2	0	210000
40410	2	0	210000
40411	2	0	210000
40412	0	0	2726000
40413	0	0	2726000
40414	1	2	1694500
40415	0	2	1870000
40416	0	1	-711000
40417	0	0	2726000
40418	2	2	1425000
40419	1	2	1694500
40420	2	1	766000
40421	1	2	1694500
40422	2	1	766000
40423	1	0	2357000
40424	0	0	2726000
40425	1	0	2357000
40426	2	0	210000
40427	0	2	1870000
40428	2	2	1425000
40429	2	1	766000
40430	2	1	766000
40431	1	0	2357000
40432	2	0	210000
40433	1	0	2357000
40434	1	1	900500
40435	2	0	210000
40436	1	2	1694500
40437	1	1	900500
40438	0	0	2726000
40439	1	0	2357000
40440	2	0	210000
40441	0	2	1870000
40442	0	1	-711000
40443	1	2	1694500
40444	2	2	1425000
40445	2	2	1425000
40446	2	1	766000
40447	2	2	1425000
40448	2	0	210000
40449	0	0	2726000
40450	2	1	766000
40451	2	0	210000
40452	2	0	210000
40453	0	1	-711000
40454	0	2	1870000
40455	1	2	1694500
40456	1	1	900500
40457	2	1	766000
40458	0	2	1870000
40459	1	1	900500
40460	0	2	1870000
40461	2	1	766000
40462	0	0	2726000
40463	1	1	900500
40464	0	2	1870000
40465	0	2	1870000
40466	2	0	210000
40467	0	1	-711000
40468	0	1	-711000
40469	2	2	1425000
40470	2	2	1425000
40471	2	0	210000
40472	1	0	2357000
40473	2	1	766000
40474	2	2	1425000
40475	1	0	2357000
40476	1	0	2357000
40477	2	0	210000
40478	1	1	900500
40479	1	1	900500
40480	0	1	-711000
40481	0	0	2726000
40482	2	0	210000
40483	2	0	210000
40484	1	0	2357000
40485	1	2	1694500
40486	0	0	2726000
40487	2	0	210000
40488	1	1	900500
40489	0	0	2726000
40490	1	2	1694500
40491	2	0	210000
40492	1	0	2357000
40493	2	2	1425000
40494	0	1	-711000
40495	1	2	1694500
40496	1	0	2357000
40497	0	0	2726000
40498	1	1	900500
40499	1	1	900500
40500	2	2	1425000
40501	1	2	1694500
40502	0	2	1870000
40503	1	1	900500
40504	0	2	1870000
40505	2	0	210000
40506	2	1	766000
40507	0	1	-711000
40508	0	2	1870000
40509	2	2	1425000
40510	2	0	210000
40511	1	0	2357000
40512	2	0	210000
40513	0	1	-711000
40514	1	0	2357000
40515	2	1	766000
40516	1	1	900500
40517	0	0	2726000
40518	0	1	-711000
40519	2	1	766000
40520	2	2	1425000
40521	1	1	900500
40522	1	2	1694500
40523	1	0	2357000
40524	2	2	1425000
40525	1	0	2357000
40526	1	1	900500
40527	0	1	-711000
40528	0	2	1870000
40529	1	2	1694500
40530	0	2	1870000
40531	2	1	766000
40532	0	0	2726000
40533	1	0	2357000
40534	0	2	1870000
40535	0	0	2726000
40536	1	1	900500
40537	1	1	900500
40538	0	1	-711000
40539	1	1	900500
40540	2	0	210000
40541	0	1	-711000
40542	0	1	-711000
40543	0	0	2726000
40544	1	0	2357000
40545	0	1	-711000
40546	0	2	1870000
40547	0	0	2726000
40548	1	2	1694500
40549	1	1	900500
40550	0	2	1870000
40551	2	0	210000
40552	1	0	2357000
40553	1	2	1694500
40554	0	0	2726000
40555	1	2	1694500
40556	0	0	2726000
40557	0	2	1870000
40558	2	2	1425000
40559	2	1	766000
40560	1	2	1694500
40561	2	0	210000
40562	1	0	2357000
40563	0	1	-711000
40564	2	1	766000
40565	1	2	1694500
40566	2	2	1425000
40567	2	2	1425000
40568	2	0	210000
40569	0	1	-711000
40570	1	0	2357000
40571	0	1	-711000
40572	1	1	900500
40573	1	2	1694500
40574	2	0	210000
40575	0	0	2726000
40576	2	1	766000
40577	1	2	1694500
40578	1	0	2357000
40579	1	2	1694500
40580	0	0	2726000
40581	0	0	2726000
40582	2	1	766000
40583	2	2	1425000
40584	2	2	1425000
40585	0	0	2726000
40586	0	1	-711000
40587	2	0	210000
40588	2	2	1425000
40589	0	1	-711000
40590	0	1	-711000
40591	1	1	900500
40592	1	1	900500
40593	2	2	1425000
40594	2	0	210000
40595	0	0	2726000
40596	2	0	210000
40597	1	0	2357000
40598	1	1	900500
40599	0	1	-711000
40600	0	2	1870000
40601	1	0	2357000
40602	1	2	1694500
40603	0	1	-711000
40604	2	0	210000
40605	1	2	1694500
40606	0	0	2726000
40607	2	2	1425000
40608	1	0	2357000
40609	2	1	766000
40610	0	2	1870000
40611	0	1	-711000
40612	2	2	1425000
40613	0	0	2726000
40614	2	1	766000
40615	1	0	2357000
40616	1	1	900500
40617	1	0	2357000
40618	1	0	2357000
40619	1	1	900500
40620	2	0	210000
40621	2	0	210000
40622	2	2	1425000
40623	0	1	-711000
40624	2	2	1425000
40625	2	0	210000
40626	0	1	-711000
40627	0	1	-711000
40628	2	0	210000
40629	0	2	1870000
40630	0	2	1870000
40631	0	2	1870000
40632	0	1	-711000
40633	2	2	1425000
40634	2	0	210000
40635	0	0	2726000
40636	0	0	2726000
40637	2	2	1425000
40638	1	0	2357000
40639	1	0	2357000
40640	0	1	-711000
40641	2	0	210000
40642	1	0	2357000
40643	0	2	1870000
40644	2	1	766000
40645	1	0	2357000
40646	0	0	2726000
40647	1	0	2357000
40648	0	2	1870000
40649	1	2	1694500
40650	2	1	766000
40651	2	2	1425000
40652	0	2	1870000
40653	0	0	2726000
40654	2	0	210000
40655	1	0	2357000
40656	0	0	2726000
40657	1	0	2357000
40658	1	0	2357000
40659	2	0	210000
40660	0	1	-711000
40661	1	0	2357000
40662	0	0	2726000
40663	2	2	1425000
40664	0	0	2726000
40665	2	1	766000
40666	1	1	900500
40667	2	2	1425000
40668	1	1	900500
40669	0	0	2726000
40670	0	1	-711000
40671	1	2	1694500
40672	0	1	-711000
40673	0	2	1870000
40674	2	0	210000
40675	1	1	900500
40676	0	2	1870000
40677	2	1	766000
40678	2	1	766000
40679	1	1	900500
40680	0	0	2726000
40681	2	0	210000
40682	1	0	2357000
40683	0	2	1870000
40684	0	2	1870000
40685	1	1	900500
40686	1	1	900500
40687	2	1	766000
40688	1	2	1694500
40689	0	2	1870000
40690	1	1	900500
40691	0	0	2726000
40692	2	2	1425000
40693	2	0	210000
40694	2	0	210000
40695	2	0	210000
40696	0	0	2726000
40697	1	1	900500
40698	0	2	1870000
40699	0	1	-711000
40700	2	0	210000
40701	1	2	1694500
40702	2	0	210000
40703	0	0	2726000
40704	1	2	1694500
40705	0	0	2726000
40706	1	1	900500
40707	0	2	1870000
40708	1	0	2357000
40709	0	0	2726000
40710	2	1	766000
40711	1	0	2357000
40712	2	0	210000
40713	1	0	2357000
40714	1	0	2357000
40715	1	0	2357000
40716	0	1	-711000
40717	0	1	-711000
40718	2	2	1425000
40719	2	0	210000
40720	1	2	1694500
40721	2	1	766000
40722	1	1	900500
40723	1	2	1694500
40724	1	1	900500
40725	2	0	210000
40726	0	2	1870000
40727	1	0	2357000
40728	2	0	210000
40729	2	1	766000
40730	2	0	210000
40731	1	2	1694500
40732	2	0	210000
40733	1	0	2357000
40734	1	2	1694500
40735	0	1	-711000
40736	2	1	766000
40737	1	1	900500
40738	0	1	-711000
40739	2	2	1425000
40740	0	0	2726000
40741	0	0	2726000
40742	1	1	900500
40743	0	0	2726000
40744	2	0	210000
40745	1	1	900500
40746	1	1	900500
40747	2	2	1425000
40748	2	0	210000
40749	0	0	2726000
40750	2	0	210000
40751	1	1	900500
40752	1	1	900500
40753	0	1	-711000
40754	1	2	1694500
40755	2	2	1425000
40756	2	0	210000
40757	0	0	2726000
40758	1	2	1694500
40759	1	2	1694500
40760	0	0	2726000
40761	0	2	1870000
40762	1	1	900500
40763	2	1	766000
40764	0	2	1870000
40765	0	1	-711000
40766	2	0	210000
40767	2	1	766000
40768	2	2	1425000
40769	1	0	2357000
40770	0	1	-711000
40771	2	2	1425000
40772	2	0	210000
40773	2	2	1425000
40774	2	1	766000
40775	1	2	1694500
40776	2	2	1425000
40777	2	2	1425000
40778	0	0	2726000
40779	0	1	-711000
40780	0	0	2726000
40781	2	2	1425000
40782	1	2	1694500
40783	1	1	900500
40784	1	1	900500
40785	1	0	2357000
40786	1	1	900500
40787	2	0	210000
40788	1	0	2357000
40789	2	0	210000
40790	2	1	766000
40791	2	0	210000
40792	1	0	2357000
40793	0	2	1870000
40794	0	2	1870000
40795	2	0	210000
40796	1	1	900500
40797	0	0	2726000
40798	2	0	210000
40799	2	2	1425000
40800	2	0	210000
40801	2	2	1425000
40802	0	1	-711000
40803	1	1	900500
40804	0	0	2726000
40805	2	1	766000
40806	0	1	-711000
40807	0	1	-711000
40808	0	0	2726000
40809	1	0	2357000
40810	2	1	766000
40811	1	0	2357000
40812	1	0	2357000
40813	2	1	766000
40814	0	0	2726000
40815	2	2	1425000
40816	2	1	766000
40817	1	1	900500
40818	2	1	766000
40819	0	1	-711000
40820	1	1	900500
40821	2	2	1425000
40822	0	0	2726000
40823	1	1	900500
40824	2	2	1425000
40825	1	0	2357000
40826	1	1	900500
40827	2	1	766000
40828	1	0	2357000
40829	2	0	210000
40830	2	0	210000
40831	2	1	766000
40832	2	1	766000
40833	2	2	1425000
40834	1	2	1694500
40835	0	2	1870000
40836	1	1	900500
40837	2	0	210000
40838	0	1	-711000
40839	2	0	210000
40840	2	1	766000
40841	0	0	2726000
40842	2	1	766000
40843	2	2	1425000
40844	0	1	-711000
40845	2	0	210000
40846	0	1	-711000
40847	0	0	2726000
40848	1	2	1694500
40849	0	0	2726000
40850	2	2	1425000
40851	2	0	210000
40852	1	2	1694500
40853	0	0	2726000
40854	0	1	-711000
40855	2	0	210000
40856	2	2	1425000
40857	0	1	-711000
40858	1	0	2357000
40859	0	2	1870000
40860	1	1	900500
40861	2	0	210000
40862	1	2	1694500
40863	2	0	210000
40864	0	2	1870000
40865	0	2	1870000
40866	0	0	2726000
40867	1	0	2357000
40868	2	2	1425000
40869	1	2	1694500
40870	0	2	1870000
40871	2	1	766000
40872	0	1	-711000
40873	0	0	2726000
40874	0	1	-711000
40875	0	1	-711000
40876	0	1	-711000
40877	2	0	210000
40878	2	0	210000
40879	0	1	-711000
40880	2	2	1425000
40881	0	0	2726000
40882	2	2	1425000
40883	0	0	2726000
40884	2	2	1425000
40885	2	0	210000
40886	2	2	1425000
40887	2	0	210000
40888	0	1	-711000
40889	1	1	900500
40890	2	0	210000
40891	2	0	210000
40892	0	2	1870000
40893	0	2	1870000
40894	1	2	1694500
40895	2	1	766000
40896	2	0	210000
40897	2	2	1425000
40898	0	1	-711000
40899	2	0	210000
40900	1	0	2357000
40901	0	0	2726000
40902	0	2	1870000
40903	0	0	2726000
40904	1	2	1694500
40905	2	2	1425000
40906	2	1	766000
40907	0	1	-711000
40908	2	2	1425000
40909	2	0	210000
40910	0	1	-711000
40911	1	2	1694500
40912	2	1	766000
40913	0	0	2726000
40914	1	0	2357000
40915	2	1	766000
40916	0	2	1870000
40917	2	1	766000
40918	2	1	766000
40919	1	2	1694500
40920	1	1	900500
40921	2	0	210000
40922	1	2	1694500
40923	2	1	766000
40924	2	0	210000
40925	2	0	210000
40926	2	0	210000
40927	2	0	210000
40928	2	1	766000
40929	1	0	2357000
40930	2	2	1425000
40931	1	2	1694500
40932	2	1	766000
40933	2	2	1425000
40934	0	0	2726000
40935	2	0	210000
40936	1	0	2357000
40937	1	0	2357000
40938	1	0	2357000
40939	0	2	1870000
40940	2	2	1425000
40941	2	1	766000
40942	2	0	210000
40943	1	0	2357000
40944	1	0	2357000
40945	1	2	1694500
40946	1	1	900500
40947	0	2	1870000
40948	0	0	2726000
40949	1	0	2357000
40950	2	2	1425000
40951	0	2	1870000
40952	0	2	1870000
40953	2	2	1425000
40954	0	0	2726000
40955	2	1	766000
40956	0	0	2726000
40957	1	0	2357000
40958	2	1	766000
40959	2	0	210000
40960	2	0	210000
40961	1	0	2357000
40962	2	2	1425000
40963	0	2	1870000
40964	0	0	2726000
40965	2	0	210000
40966	1	1	900500
40967	0	0	2726000
40968	0	0	2726000
40969	1	0	2357000
40970	1	0	2357000
40971	1	0	2357000
40972	2	0	210000
40973	2	2	1425000
40974	0	1	-711000
40975	2	1	766000
40976	0	1	-711000
40977	1	2	1694500
40978	2	0	210000
40979	0	2	1870000
40980	0	0	2726000
40981	1	2	1694500
40982	0	2	1870000
40983	2	0	210000
40984	2	1	766000
40985	2	0	210000
40986	0	0	2726000
40987	2	0	210000
40988	0	2	1870000
40989	2	1	766000
40990	1	2	1694500
40991	2	0	210000
40992	2	0	210000
40993	0	0	2726000
40994	2	0	210000
40995	1	2	1694500
40996	0	0	2726000
40997	1	1	900500
40998	1	2	1694500
40999	1	1	900500
41000	2	1	766000
41001	1	0	2357000
41002	1	1	900500
41003	0	0	2726000
41004	2	0	210000
41005	1	1	900500
41006	0	0	2726000
41007	0	0	2726000
41008	2	2	1425000
41009	0	1	-711000
41010	2	1	766000
41011	1	2	1694500
41012	0	0	2726000
41013	1	0	2357000
41014	0	1	-711000
41015	0	1	-711000
41016	1	0	2357000
41017	0	2	1870000
41018	1	0	2357000
41019	0	1	-711000
41020	2	0	210000
41021	0	1	-711000
41022	0	2	1870000
41023	1	0	2357000
41024	1	1	900500
41025	0	2	1870000
41026	0	1	-711000
41027	0	0	2726000
41028	1	1	900500
41029	1	2	1694500
41030	0	1	-711000
41031	1	1	900500
41032	0	0	2726000
41033	0	0	2726000
41034	1	1	900500
41035	1	0	2357000
41036	0	0	2726000
41037	2	2	1425000
41038	2	1	766000
41039	2	2	1425000
41040	2	1	766000
41041	2	2	1425000
41042	2	2	1425000
41043	2	2	1425000
41044	1	0	2357000
41045	0	2	1870000
41046	1	0	2357000
41047	1	1	900500
41048	1	1	900500
41049	1	1	900500
41050	0	2	1870000
41051	2	2	1425000
41052	2	0	210000
41053	2	2	1425000
41054	1	2	1694500
41055	1	2	1694500
41056	1	1	900500
41057	0	0	2726000
41058	1	1	900500
41059	2	1	766000
41060	1	0	2357000
41061	0	2	1870000
41062	2	2	1425000
41063	2	0	210000
41064	0	1	-711000
41065	1	0	2357000
41066	1	0	2357000
41067	0	0	2726000
41068	0	2	1870000
41069	1	1	900500
41070	1	1	900500
41071	2	0	210000
41072	1	0	2357000
41073	1	1	900500
41074	2	2	1425000
41075	1	2	1694500
41076	2	1	766000
41077	0	2	1870000
41078	1	0	2357000
41079	2	0	210000
41080	2	2	1425000
41081	2	0	210000
41082	0	1	-711000
41083	0	0	2726000
41084	2	1	766000
41085	0	2	1870000
41086	1	2	1694500
41087	0	2	1870000
41088	2	0	210000
41089	1	0	2357000
41090	0	0	2726000
41091	2	0	210000
41092	1	0	2357000
41093	0	0	2726000
41094	1	1	900500
41095	2	1	766000
41096	1	2	1694500
41097	0	1	-711000
41098	0	2	1870000
41099	0	0	2726000
41100	1	1	900500
41101	1	2	1694500
41102	0	0	2726000
41103	2	0	210000
41104	0	1	-711000
41105	1	1	900500
41106	1	2	1694500
41107	1	2	1694500
41108	2	0	210000
41109	2	1	766000
41110	0	2	1870000
41111	2	1	766000
41112	2	1	766000
41113	0	1	-711000
41114	1	2	1694500
41115	0	0	2726000
41116	0	0	2726000
41117	0	0	2726000
41118	2	0	210000
41119	2	2	1425000
41120	1	1	900500
41121	1	0	2357000
41122	0	1	-711000
41123	2	2	1425000
41124	2	1	766000
41125	0	0	2726000
41126	2	2	1425000
41127	0	1	-711000
41128	0	0	2726000
41129	0	0	2726000
41130	0	0	2726000
41131	1	0	2357000
41132	0	1	-711000
41133	2	2	1425000
41134	2	2	1425000
41135	0	0	2726000
41136	2	0	210000
41137	0	0	2726000
41138	1	1	900500
41139	0	1	-711000
41140	1	0	2357000
41141	0	0	2726000
41142	2	0	210000
41143	0	1	-711000
41144	1	1	900500
41145	2	1	766000
41146	2	0	210000
41147	0	0	2726000
41148	1	0	2357000
41149	1	1	900500
41150	1	0	2357000
41151	1	1	900500
41152	1	2	1694500
41153	0	1	-711000
41154	1	0	2357000
41155	0	1	-711000
41156	1	2	1694500
41157	0	1	-711000
41158	1	0	2357000
41159	0	1	-711000
41160	2	0	210000
41161	1	0	2357000
41162	2	1	766000
41163	1	1	900500
41164	1	1	900500
41165	1	0	2357000
41166	2	1	766000
41167	1	0	2357000
41168	1	2	1694500
41169	1	2	1694500
41170	1	0	2357000
41171	0	0	2726000
41172	1	0	2357000
41173	1	2	1694500
41174	1	0	2357000
41175	0	0	2726000
41176	1	0	2357000
41177	2	2	1425000
41178	1	2	1694500
41179	2	2	1425000
41180	0	0	2726000
41181	1	1	900500
41182	2	1	766000
41183	0	1	-711000
41184	2	0	210000
41185	0	0	2726000
41186	2	1	766000
41187	1	0	2357000
41188	2	1	766000
41189	0	2	1870000
41190	2	2	1425000
41191	2	2	1425000
41192	1	1	900500
41193	1	1	900500
41194	1	0	2357000
41195	0	2	1870000
41196	0	1	-711000
41197	1	2	1694500
41198	0	0	2726000
41199	0	0	2726000
41200	1	0	2357000
41201	1	0	2357000
41202	0	1	-711000
41203	0	0	2726000
41204	2	2	1425000
41205	0	0	2726000
41206	0	1	-711000
41207	1	1	900500
41208	2	2	1425000
41209	1	0	2357000
41210	2	1	766000
41211	2	2	1425000
41212	0	0	2726000
41213	1	1	900500
41214	1	2	1694500
41215	0	1	-711000
41216	0	1	-711000
41217	0	0	2726000
41218	1	1	900500
41219	0	0	2726000
41220	2	1	766000
41221	2	2	1425000
41222	1	2	1694500
41223	2	0	210000
41224	2	2	1425000
41225	2	2	1425000
41226	1	2	1694500
41227	0	0	2726000
41228	1	2	1694500
41229	0	0	2726000
41230	0	0	2726000
41231	2	2	1425000
41232	1	0	2357000
41233	0	0	2726000
41234	0	0	2726000
41235	1	0	2357000
41236	0	0	2726000
41237	0	2	1870000
41238	0	0	2726000
41239	1	1	900500
41240	2	0	210000
41241	2	1	766000
41242	1	1	900500
41243	2	2	1425000
41244	2	0	210000
41245	1	2	1694500
41246	1	0	2357000
41247	0	1	-711000
41248	2	0	210000
41249	1	2	1694500
41250	0	2	1870000
41251	0	0	2726000
41252	1	1	900500
41253	2	1	766000
41254	2	2	1425000
41255	1	2	1694500
41256	0	0	2726000
41257	2	2	1425000
41258	0	0	2726000
41259	1	2	1694500
41260	2	1	766000
41261	2	0	210000
41262	0	0	2726000
41263	1	2	1694500
41264	0	0	2726000
41265	2	2	1425000
41266	0	2	1870000
41267	2	2	1425000
41268	2	1	766000
41269	1	0	2357000
41270	1	1	900500
41271	1	0	2357000
41272	2	0	210000
41273	1	0	2357000
41274	0	2	1870000
41275	0	1	-711000
41276	1	0	2357000
41277	0	1	-711000
41278	0	1	-711000
41279	1	0	2357000
41280	0	2	1870000
41281	1	1	900500
41282	2	2	1425000
41283	1	1	900500
41284	1	1	900500
41285	0	1	-711000
41286	2	1	766000
41287	2	1	766000
41288	2	0	210000
41289	1	0	2357000
41290	2	2	1425000
41291	0	1	-711000
41292	0	1	-711000
41293	0	0	2726000
